image_path,temperature,humidity,rainfall,wind_speed,T,H,R,W,severity_score,severity_label
Esca\be30491b-6cfd-4ce3-8d62-482fc8496b55___FAM_B.Msls 3913.JPG,22.139199041797088,58.833243603998014,23.609273981436026,11.096945579041488,0.2435422538596987,0.1963564631349154,0.7873491818641626,0.7400244743455462,0.4646346927405492,Moderate
Esca\beab1f3f-2d0c-42bf-a2ad-9c8febc02bbc___FAM_B.Msls 3851.JPG,33.75958726153721,51.01540302674063,1.6914556155969471,10.5890492656743,0.9272954991882972,0.0225444567395822,0.0561846914101936,0.7061518613424671,0.3938637569399908,Moderate
Esca\bebffac8-f730-4ac8-9b74-0f9c84dd6cdb___FAM_B.Msls 4006.JPG,19.024545634922536,88.77491981145954,11.081479427477554,8.012848377129288,0.060273473613054,0.8620419251277992,0.3694299177902546,0.5343399118968204,0.472906407768531,Moderate
Esca\bed79e41-7214-47eb-8f98-5b2b5f5555c7___FAM_B.Msls 1038.JPG,33.88541245569374,75.97026870745579,15.174276677769893,10.183545312895603,0.9346991575878056,0.5773594635726822,0.5059630328153111,0.6791079980534626,0.6691949862832763,Severe
Esca\beeca78d-371f-47d0-bccc-6e229653dec3___FAM_B.Msls 1769.JPG,23.977585683073784,90.07963049578292,16.810460230509705,13.103394034089192,0.3517144429786776,0.8910492167918652,0.5605450762313082,0.8738385033899386,0.6701473455180438,Severe
Esca\bf2388b6-08d4-43c5-afb4-2a16a335cda5___FAM_B.Msls 0946.JPG,19.72415408363668,76.86253505359277,21.858454703783305,6.484069316822529,0.101439012855107,0.5971969880563942,0.7289429635236937,0.4323826026703125,0.473231111045681,Moderate
Esca\bf994355-935f-4a31-b212-b927038e6862___FAM_B.Msls 4484.JPG,26.259819906167536,86.45724904818661,10.645371702919746,6.191446091231905,0.4860029905841245,0.8105137567611845,0.3548816412744526,0.4128669790769236,0.5359486808083843,Moderate
Esca\bff8b3c0-40f2-4a2b-a8ea-70911b3beea1___FAM_B.Msls 1319.JPG,22.36520165124864,69.33530135098167,18.380530340238217,11.463684312785702,0.2568404341565258,0.4298459683562219,0.612921617207936,0.7644830082518085,0.4992909049983437,Moderate
Esca\c0028219-9ab3-4b5d-b825-0ae45eeb5551___FAM_B.Msls 4450.JPG,22.84283933335269,83.7436969079721,17.56126268372869,8.73830755562991,0.2849450300662464,0.7501840612029135,0.5855913688858296,0.5827222241053318,0.5592337629199594,Moderate
Esca\c0069818-6bf1-44ac-b395-75ff3e2e0074___FAM_B.Msls 4398.JPG,23.223929403746872,91.08686601004352,16.428483019612415,1.0651017033388284,0.3073686847210781,0.9134428207437748,0.5478025592476817,0.0709808991792104,0.5020218370511644,Moderate
Esca\c024492e-2030-483b-a672-721ff5661ada___FAM_B.Msls 4423.JPG,31.65144026315528,75.74553336749929,19.214498794266365,13.38168023536622,0.8032503877414419,0.5723629814930388,0.6407422747919296,0.8923979623815989,0.7111866525575743,Severe
Esca\c036b126-7143-413e-bf39-b28307363b78___FAM_B.Msls 4263.JPG,27.165741703479327,58.13533177530708,7.783475132042289,0.461746533564602,0.5393081777441888,0.1808399718438685,0.2594105905954783,0.0307419456146977,0.2600800727610168,Mild
Esca\c04596b5-7f61-42bf-8f52-61f72492c936___FAM_B.Msls 4279.JPG,23.29223088565206,62.09589267635892,2.5394626075388693,11.225945343146147,0.3113876003571401,0.2688940872814881,0.0844736656965668,0.7486277245995928,0.3293590876177917,Mild
Esca\c0752c2c-b32e-4103-b0d7-6b68b91d319e___FAM_B.Msls 4020.JPG,28.37567431628561,58.93900596038326,3.578150161192303,11.381912140564694,0.6105016125065352,0.1987078499638941,0.1191236223314646,0.7590294598184675,0.3938245556623617,Moderate
Esca\c0b12076-e186-40ce-b438-05506d37590e___FAM_B.Msls 1770.JPG,30.17456146179429,61.10856624180798,6.737471479617032,14.296666279228956,0.7163496186542133,0.2469431166956114,0.2245165735554194,0.9534201973364216,0.4999835225283759,Moderate
Esca\c0b7f3ad-b2b0-4e2d-95ed-4087902ab0ba___FAM_B.Msls 4054.JPG,22.634608012470075,63.78869522079664,15.005938065683557,0.8120161260348113,0.2726925270740759,0.3065297238453467,0.5003473637064881,0.0541021198081891,0.2960393138103828,Mild
Esca\c0c571cc-b3b1-4973-b454-bb28b2668a49___FAM_B.Msls 4290.JPG,25.030334725930977,74.98102040389348,25.213282516380605,8.952852911767364,0.4136590665969649,0.555365764575348,0.8408578871358733,0.597030679647906,0.5996451037353951,Moderate
Esca\c10673eb-614d-4de2-855d-5da995a2d69b___FAM_B.Msls 1103.JPG,20.07206358672811,76.45962332587247,21.038800262651524,6.417608559405794,0.1219102955111649,0.5882391569132268,0.7015998123124162,0.4279502028740946,0.4679393146046822,Moderate
Esca\c1143d3d-ac10-4bae-a9d0-b86b9bdd0564___FAM_B.Msls 3888.JPG,21.079538942089567,69.19248862588375,23.67121812606141,4.95949432289313,0.1811909779454033,0.4266708503626082,0.7894155991592442,0.3307056709730202,0.4367940335795484,Moderate
Esca\c125ec6e-a5ff-4ee7-9022-0dde28369218___FAM_B.Msls 1070.JPG,29.579003517404708,77.69393509193759,10.529268717782742,1.3547784044860955,0.6813064970684947,0.6156812878261096,0.3510085194814464,0.0903000132104166,0.4608431431274015,Moderate
Esca\c128f37f-92ec-4624-bf70-8fa36bd285dd___FAM_B.Msls 1802.JPG,21.084451910825656,53.670871652511465,12.139612249456505,8.439811795069637,0.1814800610856544,0.0815827967011022,0.4047285562177312,0.5628149495014144,0.2835899832364599,Mild
Esca\c177cd2b-58ac-4a75-adfc-b0315203b270___FAM_B.Msls 1205.JPG,26.927777522340023,53.9504706676172,11.810456579718384,7.185610885119205,0.5253061686848391,0.0877990485319545,0.3937481322755741,0.4791698019924442,0.3519372501981785,Moderate
Esca\c18fae11-af4b-4120-a1c1-64f5f6d765d6___FAM_B.Msls 1150.JPG,30.05378644928136,57.73232571609463,5.756195532135045,1.568316872265364,0.7092431171158192,0.171880043453289,0.1917818316135092,0.1045413173703238,0.2977285136923835,Mild
Esca\c1b12f56-f989-4b9f-b980-77a5d795a322___FAM_B.Msls 1032.JPG,19.816907692610645,73.31348741181552,1.836499744307161,9.187342606456252,0.1068967118538507,0.5182919393650156,0.0610232713587816,0.6126692627058313,0.3200014301538291,Mild
Esca\c1d3b9c2-7c7c-4f9e-8cd1-d355e8d1363a___FAM_B.Msls 3834.JPG,27.64430773369136,59.62976054142411,17.727482784816804,11.069296803794076,0.5674673984237213,0.2140652160384524,0.5911363658142065,0.7381805226583292,0.5015066104026835,Moderate
Esca\c1fdb0d9-6fac-4c64-b520-cb73709e6536___FAM_B.Msls 1224.JPG,22.361567322923182,62.74779815716598,29.676500502617586,11.509174515804723,0.2566265872746377,0.283387731463593,0.989748002485044,0.7675168401614739,0.5501133349112931,Moderate
Esca\c20579bd-2605-4607-85e4-1db4efc53f1f___FAM_B.Msls 4096.JPG,34.36975687903886,68.01407762778473,5.004891148507885,13.580597823936412,0.96319838369425,0.4004715466144914,0.1667187948795812,0.9056641710935188,0.583753592846509,Moderate
Esca\c2238ed4-ff8e-463a-9c7f-129195c9ec30___FAM_B.Msls 1162.JPG,26.22027599423872,86.53397558046709,1.4005445969782129,6.142061128331658,0.483676194129219,0.8122195977012289,0.0464800847223615,0.4095733979020547,0.4581196286036747,Moderate
Esca\c26afb95-08f0-4221-bd28-85fa8c774cc7___FAM_B.Msls 4323.JPG,31.70187334617769,50.62379611607871,23.38595045471799,14.296091529332054,0.8062179120217339,0.0138379626396086,0.7798992509497942,0.953381866125269,0.5913570527598184,Moderate
Esca\c26c8e93-d000-422a-be6b-c9a972ca6e0a___FAM_B.Msls 1140.JPG,27.35385121665645,79.222046910648,7.577580200541726,12.98144107624029,0.5503766969433622,0.6496553985260821,0.252542066540534,0.865705218628704,0.5687673541545395,Moderate
Esca\c27a3770-619e-43e6-a14b-39431dccd27d___FAM_B.Msls 4483.JPG,18.738013058531926,80.09944389683085,24.88931416058785,4.447523565359085,0.0434136600427441,0.6691623364159769,0.8300505086900509,0.2965613252031651,0.4784270081486248,Moderate
Esca\c2d1a02c-527b-4b4a-adc1-f6c15dc964c5___FAM_B.Msls 1047.JPG,28.76357338509838,85.93951011604864,21.118100011035462,2.389245560241877,0.6333259142549155,0.7990030023917921,0.7042452015182433,0.1592906806145704,0.6059518157837415,Moderate
Esca\c2d399a4-eee5-4973-847c-9621b2e4edd9___FAM_B.Msls 4063.JPG,34.17385681751317,91.9738822577141,28.370206111524137,6.530840941920201,0.9516714621925464,0.9331636211603738,0.9461708518350798,0.435501895161245,0.8415100438872677,Severe
Esca\c2e20419-2c86-497b-96f9-f47d435ec1a8___FAM_B.Msls 3800.JPG,28.22740094248763,50.90620320271804,12.26781707270016,6.028480619339499,0.601777084666926,0.0201166455909898,0.4090053876384527,0.4019984883692842,0.3391303094274985,Moderate
Esca\c3209ea5-fcee-4a5f-8030-b7c1006dc4c4___FAM_B.Msls 1316.JPG,31.92621061025543,56.920266748094726,19.859095183519024,8.635789579968064,0.819418102020612,0.1538257486458471,0.6622456006535474,0.5758850968727459,0.5317406696368432,Moderate
Esca\c33d39f6-5240-4e06-bd31-b497c978692b___FAM_B.Msls 4186.JPG,33.03150987692293,89.8777082325197,13.94564342439812,8.75079348491622,0.8844548242326455,0.8865599318842442,0.4649766083609271,0.5835549355063954,0.7200368248149454,Severe
Esca\c362dd4e-b223-4906-a14a-11ddce70383c___FAM_B.Msls 1792.JPG,21.87735612313185,70.63333529841569,18.917660919256303,11.24980476569963,0.2281352001521873,0.458704817873963,0.630839951941794,0.7502189568360961,0.5023990247529034,Moderate
Esca\c377ab20-ff8b-4bee-9092-5034fb558910___FAM_B.Msls 1204.JPG,21.604762278439853,75.40657875200586,13.48796718023212,7.648349223084152,0.2120955530732603,0.5648270921110963,0.4497088197392236,0.5100307400048902,0.4369053688374279,Moderate
Esca\c3b5bc85-39b2-44dd-aa80-158a3c2cee61___FAM_B.Msls 1143.JPG,28.38667681046686,79.83622416754163,5.658967392722245,1.5723396141114832,0.6111490083560438,0.6633102409660278,0.1885383626776434,0.1048096020067322,0.4198768354495765,Moderate
Esca\c3fda479-ca4d-482f-b0a7-ac4ff57dcbac___FAM_B.Msls 4255.JPG,24.98748398671398,80.55799720230368,15.236922480101429,12.874370033296591,0.4111376936918343,0.6793572322156307,0.5080528569655197,0.8585644383040277,0.6053176949898333,Moderate
Esca\c4825035-f919-4e75-81ae-383e8bc239f0___FAM_B.Msls 1785.JPG,32.277642148734245,91.92831814924288,15.85752604312327,4.646468747777806,0.8400966241492889,0.932150606244716,0.5287557973931133,0.3098293742036004,0.6838241620997354,Severe
Esca\c495c21c-1ce4-4da9-a737-56d2f30d4ab0___FAM_B.Msls 4072.JPG,33.30039309776619,94.86272378352513,24.318115447804832,14.56946190459888,0.9002761351380478,0.9973904798174892,0.8109956826663582,0.9716134789253904,0.9213577941814264,Severe
Esca\c4c82eee-f228-407f-81c2-7335cbc6c4c4___FAM_B.Msls 1765.JPG,24.00816344814621,82.4070857418923,22.06562117380744,1.7679016301965522,0.3535136639433997,0.7204675344650102,0.735853905295637,0.1178520209308531,0.5120525568354329,Moderate
Esca\c4e73355-304e-482e-8e3a-b5d3143d6eda___FAM_B.Msls 3953.JPG,22.026799502566195,62.92495441423178,19.913748718243323,14.373767583487547,0.2369285720902715,0.287326400227915,0.6640688078359959,0.958562236316523,0.503159712313246,Moderate
Esca\c51e7bdf-f7b7-47dd-9469-3e994c780449___FAM_B.Msls 4039.JPG,31.268933759145654,89.58885810324546,3.4016128665771763,1.3651771032377549,0.7807433889622111,0.8801380024498224,0.1132344503842889,0.0909935230652438,0.5057345651846205,Moderate
Esca\c523e697-7333-40aa-b81d-ee1b9f22eed3___FAM_B.Msls 4169.JPG,22.67170260431832,52.21494115433427,21.61848871991145,3.465542069205892,0.2748752035114508,0.0492134744362688,0.7209378508160615,0.2310710305899525,0.3099315120307492,Mild
Esca\c52f348c-1da2-4455-afcb-a99c0cd32c51___FAM_B.Msls 4210.JPG,31.98444341473253,60.39863837935233,15.009154690635444,0.6986991312981239,0.8228445683565787,0.2311594760662121,0.5004546682705042,0.0465447845640311,0.4094816088894406,Moderate
Esca\c5a4696f-ca91-4d1d-b243-11bd8733a723___FAM_B.Msls 1334.JPG,25.20355031202897,90.38235728586716,26.822986083184777,10.576697199584924,0.4238512148192423,0.8977796623994705,0.8945565750508486,0.7053280775436439,0.7400014616960926,Severe
Esca\c5caa15c-6bd9-4a1e-b54f-0f944ef39611___FAM_B.Msls 1003.JPG,29.348348287955,61.52861814977097,27.596128023916283,12.754481048576876,0.667734552766295,0.2562820209866028,0.9203480988105583,0.8505688040065071,0.6440190299914956,Moderate
Esca\c6279afd-9a75-4a94-9d6d-a40d74cfe2c4___FAM_B.Msls 4116.JPG,19.62410033518936,59.929297682978685,1.6546977180535638,6.511066227239707,0.095551767617299,0.2207247470238985,0.0549584713102335,0.4341830801984467,0.190681599878742,Mild
Esca\c65b21c8-7b34-404f-a798-c964b4eaee97___FAM_B.Msls 0940.JPG,28.605608519501743,56.21563819131113,24.61924681063436,13.927831125636445,0.624031131029333,0.1381599260945039,0.8210412335413543,0.9288218490303606,0.5884804387770951,Moderate
Esca\c65bf67d-61a9-43ef-b218-ea0a383ffc96___FAM_B.Msls 4313.JPG,25.680050538532896,88.66002909411125,1.1309217126801183,8.854486076333995,0.451888881901518,0.8594875898351869,0.0374856366654415,0.5904704001946405,0.4982839866312241,Moderate
Esca\c6701b18-c9ab-4a72-9956-e0c492d58550___FAM_B.Msls 1232.JPG,27.97234387398306,72.5026216635989,11.01508877085068,9.450107031697849,0.5867693159903389,0.5002641731011728,0.3672151676808572,0.6301935436524237,0.5146140815786356,Moderate
Esca\c69df623-9381-4d46-869f-11871efa3a98___FAM_B.Msls 1764.JPG,20.85624153166268,80.37019413743697,16.268999268632374,12.681288025511549,0.1680519737946219,0.675181855755968,0.5424822826775121,0.8456874160547405,0.549325604055772,Moderate
Esca\c6db6ee7-c4a0-4831-987c-a90a893d4b16___FAM_B.Msls 4114.JPG,30.526853664051096,60.75798728337634,4.443023958813823,4.452003075777584,0.7370787829507945,0.2391487863350957,0.147975262535333,0.2968600726420727,0.3523801618004751,Moderate
Esca\c6ea6ac2-7fa7-4eaf-8e5d-7a1e34138cf3___FAM_B.Msls 1840.JPG,32.66755031823489,84.11181894550475,22.389414377072303,5.313985819914387,0.8630391430423591,0.7583684222562743,0.74665544076445,0.3543474123589283,0.7008036551003702,Severe
Esca\c6ff49e2-3f7d-454f-b170-c6e1bd1189cb___FAM_B.Msls 1156.JPG,21.684576601543185,84.20024952329443,0.2506411251641571,13.589278787919666,0.216791893799029,0.7603344761813232,0.0081200357427336,0.9062431218079844,0.4655769496014346,Moderate
Esca\c708630b-a1a6-40a2-b0c8-7c2e84b10b63___FAM_B.Msls 4000.JPG,19.62714744384275,64.0669111208735,5.057971453021105,13.514452440581458,0.095731062008435,0.312715225241233,0.1684895201020805,0.9012528042193064,0.3401202739438601,Moderate
Esca\c72be1b7-3f07-4094-981b-b465fe2d1b7c___FAM_B.Msls 4171.JPG,18.40185596278772,68.48071848546273,17.42390489560427,14.647241643013064,0.0236338987465697,0.4108462508486761,0.5810092003740034,0.9768007640256066,0.4697748028398674,Moderate
Esca\c77571e9-ed04-4517-b419-43dd600d90d2___FAM_B.Msls 3836.JPG,28.91351550753552,59.43606248435904,21.43162686111877,13.527574746625069,0.6421486326434193,0.2097587777578743,0.7147042579698695,0.9021279568491344,0.5825664473505113,Moderate
Esca\c822c157-5de0-40c6-a7ce-a242540ad895___FAM_B.Msls 0824.JPG,28.320598613509272,93.9452460495307,27.499293080817484,1.9105805405004133,0.6072609126435046,0.9769924371364296,0.9171177466538254,0.1273675605896923,0.6996659080831997,Severe
Esca\c835f9f9-7ae9-4eaf-a9c2-7ecc511d68a7___FAM_B.Msls 1002.JPG,27.29385601613919,79.05211596762852,21.16489955803872,12.355864292054813,0.5468465297680409,0.6458773682806471,0.7058064046620491,0.8239842615027443,0.6717232963922655,Severe
Esca\c88bd1a0-a0fa-474a-981d-da10a72930ae___FAM_B.Msls 1029.JPG,21.943100633971586,92.0544746321982,20.153378107645977,6.147577171643911,0.2320036614978114,0.93495541035981,0.6720626919660636,0.4099412737765329,0.5884914662292183,Moderate
Esca\c8be8119-a208-4bef-897e-d4ece4f7ade2___FAM_B.Msls 4071.JPG,24.64540193039375,63.65234946331099,11.83023439051993,14.862020339189067,0.3910093028192901,0.3034983842525424,0.3944079074738004,0.9911247814783894,0.4856287741447133,Moderate
Esca\c8e6d9ba-8ccc-4e6e-a4da-0442ea34b05f___FAM_B.Msls 1190.JPG,28.10609769816494,85.18509108486003,0.0385327658040424,7.084214464932016,0.5946395015323428,0.7822302012355276,0.0010442356834412,0.4724074735200672,0.4780714893786177,Moderate
Esca\c97f1105-d6a0-4bdd-976d-a9749714ada0___FAM_B.Msls 0961.JPG,26.44503660060588,84.46363897481339,3.6047777620686574,8.307541237533309,0.4969012939382345,0.7661903450212499,0.1200119021730895,0.5539935635428783,0.4948841152427816,Moderate
Esca\c9940ace-0f1a-415c-a9ff-1147d3031b4f___FAM_B.Msls 0917.JPG,34.79235384365309,81.12450433399437,16.036636342681174,7.946623728851978,0.9880643383041086,0.6919522372203205,0.5347308031498643,0.5299232586876433,0.694269108267118,Severe
Esca\c9ab1e1c-625e-4d4c-8b64-9eee0d34430a___FAM_B.Msls 4453.JPG,20.319475793464463,93.45375388700602,20.25389657533259,4.826055447874166,0.1364682342039976,0.9660652203363698,0.6754159241619214,0.321806367603169,0.5571518792130246,Moderate
Esca\ca034c1e-45f0-471f-9067-4f65b3d16dd8___FAM_B.Msls 0913.JPG,29.81745741880909,67.7099901247842,12.523448516893875,1.125331333393773,0.6953373216729207,0.3937108486322347,0.4175330901459808,0.0749977327266806,0.4113304040897319,Moderate
Esca\ca4d94a7-69b0-422e-854f-a72166418d2a___FAM_B.Msls 0933.JPG,24.873419057772967,55.88227956153908,21.920370345851705,13.434768456028776,0.404426019015673,0.1307484508006183,0.7310084299915894,0.8959385211653457,0.5022708517250702,Moderate
Esca\ca96ec5a-5644-486d-91ce-f64fd193e124___FAM_B.Msls 3885.JPG,25.27939345373545,80.22689866598273,15.655868859965365,12.040137187894302,0.4283138879500444,0.6719960049887779,0.5220286419295094,0.8029277944004125,0.5997699928466044,Moderate
Esca\cb863d41-b4ad-4a93-b2b7-53270959a26e___FAM_B.Msls 1873.JPG,30.199162016189,82.81894102147427,2.225285867829366,2.092901708395039,0.7177971356034053,0.7296242052593598,0.0739929293400588,0.1395269210729792,0.4447401620282698,Moderate
Esca\cb89454d-f03c-424a-a006-b8049c685f86___FAM_B.Msls 0999.JPG,29.77141457251428,75.87772580564666,5.760487529038465,11.651524070251092,0.6926281225495419,0.5753019814224472,0.1919250099023579,0.7770104144246064,0.5491309604246304,Moderate
Esca\cb95559e-ee56-475a-b60e-d1f271750926___FAM_B.Msls 3829.JPG,34.8513518929372,59.30680519100283,25.19994669731829,9.38769999075915,0.991535832276878,0.2068850341355204,0.8404130126877538,0.6260314942522825,0.6452590203322706,Moderate
Esca\cbf81b0d-3366-4851-8f87-9596a1e60b2a___FAM_B.Msls 4339.JPG,20.18270292072013,72.700517375121,21.747382398733183,6.137156818764335,0.1284204053497955,0.504663936736255,0.7252376620210543,0.4092463197649446,0.4466629618165778,Moderate
Esca\cc0cffcf-3a33-4ba5-a4b8-6b5a4dfc4689___FAM_B.Msls 4380.JPG,19.769864039530827,64.04853814561082,26.84285961037485,3.810317236433441,0.1041286244322277,0.3123067436839155,0.895219543286962,0.2540647706609256,0.3943420191671572,Moderate
Esca\cc173e43-d13a-47aa-bb59-d4724d09e816___FAM_B.Msls 1842.JPG,30.3137598911886,69.23599376750101,3.5267174736280973,12.895931752533487,0.7245401692660526,0.4276380888063041,0.1174078605632143,0.8600024321468073,0.5107789205285694,Moderate
Esca\cc71f055-423d-49ef-98c9-078f9a4ae3c4___FAM_B.Msls 0974.JPG,27.83257758910896,79.03483591300987,29.70667603845222,10.502823889410797,0.5785453522928226,0.6454931853423782,0.9907546391819284,0.7004013198946362,0.7260532174503285,Severe
Esca\cc898918-5ac5-4ee4-9278-c8aaa7c821e4___FAM_B.Msls 4413.JPG,22.6607313315167,83.53466342108756,6.282201418498008,8.216098642037053,0.2742296447537195,0.7455366743190076,0.2093290536708739,0.5478950753914149,0.4541296919801336,Moderate
Esca\cc91c0d9-dcc0-41fc-a264-140684c13beb___FAM_B.Msls 4250.JPG,19.35012927281277,60.45011109056044,0.3533962885992603,9.14352800847696,0.0794310839117499,0.2323038554023316,0.0115478826871923,0.6097471802213202,0.214385334314699,Mild
Esca\cce29ba0-ca70-4a33-8e90-00e8ba515b7d___FAM_B.Msls 1859.JPG,19.45619024313932,68.2396412291129,29.922688171606627,1.3659927312327147,0.085671799048985,0.4054864432127489,0.9979606666538908,0.0910479189147522,0.4107636331724941,Moderate
Esca\cd1f81ce-181a-4fb2-82e9-5f3dbdb184a1___FAM_B.Msls 1302.JPG,33.20124486929001,62.11227069462331,8.432216563353395,7.108796413667879,0.8944421714436157,0.2692582154812361,0.2810521924257161,0.4740468924614475,0.4694604341039933,Moderate
Esca\cd97ebce-675c-42c9-a9c6-85ebc7dab12f___FAM_B.Msls 4024.JPG,21.261744520218627,58.938422623784106,20.0405835753768,2.90550439178553,0.1919121047276465,0.1986948807937375,0.6682999380579865,0.1937210065493395,0.3134056762443974,Mild
Esca\cdb30cda-f6b9-462e-9363-a50a400d5fa7___FAM_B.Msls 4324.JPG,23.49731655596385,85.25242489981272,5.300469425289156,3.1257551851323804,0.3234550106703226,0.7837272163459693,0.1765790983333628,0.2084099690212238,0.4018086859589569,Moderate
Esca\cdef4811-264b-4e54-897b-18de8e0e88ca___FAM_B.Msls 3876.JPG,21.8531588378588,90.91637124966464,17.406855965974252,9.919559434303,0.2267114118913541,0.9096522552943394,0.5804404589172739,0.6615022559590511,0.6069840954822691,Moderate
Esca\cf0f8293-858a-4605-beda-aef20d97af2b___FAM_B.Msls 1087.JPG,24.03493719914293,66.66044835580595,27.121049593636776,13.668842277514322,0.3550890535764698,0.3703766607757445,0.9044997843203544,0.9115493688140854,0.6083200814697465,Moderate
Esca\cf3c56b8-6201-4a12-84bf-27a10c119585___FAM_B.Msls 4147.JPG,19.180205326683588,83.80755159681951,9.605435022853158,6.056349157175198,0.0694326185052759,0.7516037258119113,0.3201900145763147,0.4038570964596088,0.4036581953058928,Moderate
Esca\cf52073e-d45d-41f5-87fd-c781ba37fdf7___FAM_B.Msls 1753.JPG,26.8240164454406,90.3647880213985,20.107619281330777,3.116239095182856,0.5192007811773675,0.89738904953419,0.6705362066029642,0.2077753220988515,0.6082060262251102,Moderate
Esca\cf691f1b-bb05-41d0-af5b-a497f3ed3672___FAM_B.Msls 1330.JPG,19.14941358106765,88.07558947386042,5.637107663952495,9.731204058549814,0.0676208067485512,0.8464938964989177,0.1878091360191952,0.6489404621794521,0.4475937470775023,Moderate
Esca\cfb8bc8a-aa2e-4e56-a858-3c02cd20ff36___FAM_B.Msls 4269.JPG,31.606060632980142,58.226602484265165,18.74386196156176,13.067805695254766,0.8005802128025915,0.1828691696629285,0.6250421291738938,0.8714650464519091,0.5855593456833816,Moderate
Esca\cfd7c9e5-bab4-49a5-b902-15c09de3c3ea___FAM_B.Msls 1068.JPG,21.97310539247736,93.03313466810128,10.093510554525304,11.224782016837365,0.2337691662826493,0.9567137031694748,0.3364719041084554,0.7485501400595664,0.5792844065605319,Moderate
Esca\cfe4f42f-cc00-4c0a-b36f-733bc43cc3e9___FAM_B.Msls 4476.JPG,27.18020254827668,66.95043981932581,6.33624775763855,13.031358458048809,0.5401590658017483,0.3768239651961663,0.2111320051945614,0.8690343078770925,0.4746768188833458,Moderate
Esca\d0c1b69d-19fd-4e4a-9201-303e8b2fe39e___FAM_B.Msls 1271.JPG,32.96134448854479,65.26582975282264,9.395461521109054,8.04832006516199,0.8803262347994802,0.339370469853158,0.3131854320102485,0.5367055891614022,0.50753017549066,Moderate
Esca\d0ece967-f1da-4666-8a0e-5a857bf906f7___FAM_B.Msls 1021.JPG,29.0649152738023,52.80940972750012,5.365232055233981,11.278143665537865,0.6510571199993792,0.062430138861674,0.1787395385073661,0.7521089343017517,0.3765999931455389,Moderate
Esca\d1867d3e-ddbb-4d52-8aa1-1ce40181cb67___FAM_B.Msls 3810.JPG,27.0602823713727,71.87781443471974,27.057483235136484,2.100968390384047,0.5331028634969764,0.4863729972721699,0.9023792510014308,0.1400649041022733,0.5327954086267075,Moderate
Esca\d1a800a5-1bf5-43b8-ae8d-8b43b9b3c3a5___FAM_B.Msls 1182.JPG,23.513673802961385,54.90561270384179,11.915606589513866,5.224119230447872,0.3244174846004283,0.1090344718010946,0.397255869772531,0.3483540311769996,0.2827994863689682,Mild
Esca\d1c14c9d-d5d7-466d-9b86-d7603b981c08___FAM_B.Msls 4123.JPG,23.66103252198937,61.18429194173417,7.35837914923102,5.843237467222837,0.3330881933975482,0.2486267063914863,0.245229658785647,0.389644254959872,0.2970963259552191,Mild
Esca\d207a1c7-2680-4684-8334-73e67346ee68___FAM_B.Msls 4495.JPG,29.38127823836924,64.26241797952767,13.452235230477989,7.669436193690519,0.6696721782602518,0.317061878134819,0.4485168246054549,0.5114370719194131,0.476953228540755,Moderate
Esca\d21ba060-6f5e-49cc-a1b9-0aa63758e9db___FAM_B.Msls 1201.JPG,34.90036914075985,86.39718455712578,9.616085004194868,13.936145403852356,0.994420047644044,0.8091783586290241,0.3205452911851032,0.9293763447433544,0.7573701112446649,Severe
Esca\d2531bbd-af6b-4220-9216-c55ec02976a2___FAM_B.Msls 1161.JPG,29.25126622743944,89.39698926781534,22.33257761439977,13.114448403332617,0.6620221641020386,0.8758722327757952,0.744759402485235,0.874575741210968,0.7893722097217506,Severe
Esca\d273a13d-30cd-4743-95cc-676e05650aed___FAM_B.Msls 4140.JPG,27.482318095290424,63.610984285766136,29.13659735656483,2.017882384337768,0.5579357942404728,0.302578723070798,0.97173717667706,0.1345237334839655,0.5000966063474157,Moderate
Esca\d2902ff2-bb18-45cc-8391-5a9850df7aed___FAM_B.Msls 3845.JPG,30.421058674067183,88.64141545600583,13.141009700929406,2.591844778236948,0.7308537183167125,0.8590737576837829,0.438134538744225,0.172802424498626,0.5845296764700945,Moderate
Esca\d2cb8221-a948-4c96-8cef-a4a1dfc3cdea___FAM_B.Msls 3902.JPG,25.908495408823207,88.5753921816406,25.83100199916721,5.36460824383367,0.4653307668442539,0.8576058794797179,0.861464616479844,0.3577235222647626,0.6605253141278924,Severe
Esca\d2d21ea0-7616-4f7a-9b35-1909d72de459___FAM_B.Msls 1878.JPG,19.022419824213348,84.4092927673193,16.975892206788586,4.361157988360109,0.0601483891542669,0.7649820799931801,0.5660637818169547,0.2908014334900725,0.4442079534387739,Moderate
Esca\d30c83d7-b554-48e7-9c50-d7d844b409d4___FAM_B.Msls 4005.JPG,27.559045869924468,56.60128013068317,4.717069952827004,9.221564297343935,0.562450519903747,0.1467338025467092,0.157117262721168,0.6149515751803294,0.3469024014563074,Moderate
Esca\d319e1ba-2c4d-4c50-a9b3-f0e865da72fe___FAM_B.Msls 0880.JPG,34.27962983659147,81.0645281105328,20.718682262440247,13.541640716468171,0.9578952340403866,0.6906188015186262,0.690920879281635,0.9030660442903478,0.8000028776441628,Severe
Esca\d35a873e-fa01-4c28-9140-f46a37ef1e59___FAM_B.Msls 0895.JPG,20.980150020080213,92.5260829061256,15.403034913774604,14.434373125088802,0.1753428516445828,0.9454405538612548,0.513594262177364,0.962604140150972,0.6483872726440576,Moderate
